; 11/25/95		17:38:41
mons001$:
	db	36,163			; learning skill
	db	46,53			; learning skill
	db	55,83			; learning skill
	db	0			; end of skill section
mons181$:
	db	0			
	db	0			; end of skill section
mons182$:
	db	0			
	db	0			; end of skill section
mons183$:
	db	0			
	db	0			; end of skill section
mons184$:
	db	0			
	db	0			; end of skill section
mons185$:
	db	01,21,186
	db	0			
	db	15,77			; learning skill
	db	17,78			; learning skill
	db	19,79			; learning skill
	db	24,51			; learning skill
	db	33,80			; learning skill
	db	46,76			; learning skill
	db	0			; end of skill section
mons186$:
	db	02,47,1,187
	db	0			
	db	15,77			; learning skill
	db	17,78			; learning skill
	db	19,79			; learning skill
	db	28,51			; learning skill
	db	38,80			; learning skill
	db	52,76			; learning skill
	db	0			; end of skill section
mons187$:
	db	0			
	db	15,77			; learning skill
	db	17,78			; learning skill
	db	19,79			; learning skill
	db	0			; end of skill section
mons188$:
	db	01,21,189
	db	0			
	db	13,35			; learning skill
	db	15,77			; learning skill
	db	18,79			; learning skill
	db	21,78			; learning skill
	db	26,51			; learning skill
	db	33,75			; learning skill
	db	42,21			; learning skill
	db	0			; end of skill section
mons189$:
	db	02,47,1,190
	db	0			
	db	13,35			; learning skill
	db	15,77			; learning skill
	db	18,79			; learning skill
	db	23,78			; learning skill
	db	29,51			; learning skill
	db	38,75			; learning skill
	db	49,21			; learning skill
	db	0			; end of skill section
mons190$:
	db	0			
	db	13,35			; learning skill
	db	15,77			; learning skill
	db	18,79			; learning skill
	db	0			; end of skill section
